_links/self/href,_links/competition/href,_links/homeTeam/href,_links/awayTeam/href,date,status,matchday,homeTeamName,awayTeamName,result/goalsHomeTeam,result/goalsAwayTeam,odds,result/halfTime/goalsHomeTeam,result/halfTime/goalsAwayTeam
http://api.football-data.org/v1/fixtures/147075,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/73,2015-08-08T11:45:00Z,FINISHED,1,Manchester United FC,Tottenham Hotspur FC,1,0,,,
http://api.football-data.org/v1/fixtures/147073,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/346,2015-08-08T14:00:00Z,FINISHED,1,Everton FC,Watford FC,2,2,,,
http://api.football-data.org/v1/fixtures/147117,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/58,2015-08-08T14:00:00Z,FINISHED,1,AFC Bournemouth,Aston Villa FC,0,1,,,
http://api.football-data.org/v1/fixtures/147074,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/71,2015-08-08T14:00:00Z,FINISHED,1,Leicester City FC,Sunderland AFC,4,2,,,
http://api.football-data.org/v1/fixtures/147077,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/354,2015-08-08T14:00:00Z,FINISHED,1,Norwich City FC,Crystal Palace FC,1,3,,,
http://api.football-data.org/v1/fixtures/147072,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/72,2015-08-08T16:30:00Z,FINISHED,1,Chelsea FC,Swansea City FC,2,2,,,
http://api.football-data.org/v1/fixtures/147071,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/563,2015-08-09T12:30:00Z,FINISHED,1,Arsenal FC,West Ham United FC,0,2,,,
http://api.football-data.org/v1/fixtures/147076,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/340,2015-08-09T12:30:00Z,FINISHED,1,Newcastle United FC,Southampton FC,2,2,,,
http://api.football-data.org/v1/fixtures/147078,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/64,2015-08-09T15:00:00Z,FINISHED,1,Stoke City FC,Liverpool FC,0,1,,,
http://api.football-data.org/v1/fixtures/147079,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/65,2015-08-10T19:00:00Z,FINISHED,1,West Bromwich Albion FC,Manchester City FC,0,3,,,
http://api.football-data.org/v1/fixtures/147062,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/66,2015-08-14T18:45:00Z,FINISHED,2,Aston Villa FC,Manchester United FC,0,1,,,
http://api.football-data.org/v1/fixtures/147065,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/62,2015-08-15T11:45:00Z,FINISHED,2,Southampton FC,Everton FC,0,3,,,
http://api.football-data.org/v1/fixtures/147070,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/338,2015-08-15T14:00:00Z,FINISHED,2,West Ham United FC,Leicester City FC,1,2,,,
http://api.football-data.org/v1/fixtures/147066,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/68,2015-08-15T14:00:00Z,FINISHED,2,Sunderland AFC,Norwich City FC,1,3,,,
http://api.football-data.org/v1/fixtures/147067,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/67,2015-08-15T14:00:00Z,FINISHED,2,Swansea City FC,Newcastle United FC,2,0,,,
http://api.football-data.org/v1/fixtures/147069,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/74,2015-08-15T14:00:00Z,FINISHED,2,Watford FC,West Bromwich Albion FC,0,0,,,
http://api.football-data.org/v1/fixtures/147068,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/70,2015-08-15T14:00:00Z,FINISHED,2,Tottenham Hotspur FC,Stoke City FC,2,2,,,
http://api.football-data.org/v1/fixtures/147063,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/57,2015-08-16T12:30:00Z,FINISHED,2,Crystal Palace FC,Arsenal FC,1,2,,,
http://api.football-data.org/v1/fixtures/147064,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/61,2015-08-16T15:00:00Z,FINISHED,2,Manchester City FC,Chelsea FC,3,0,,,
http://api.football-data.org/v1/fixtures/147116,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/1044,2015-08-17T19:00:00Z,FINISHED,2,Liverpool FC,AFC Bournemouth,1,0,,,
http://api.football-data.org/v1/fixtures/147057,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/67,2015-08-22T11:45:00Z,FINISHED,3,Manchester United FC,Newcastle United FC,0,0,,,
http://api.football-data.org/v1/fixtures/147056,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/73,2015-08-22T14:00:00Z,FINISHED,3,Leicester City FC,Tottenham Hotspur FC,1,1,,,
http://api.football-data.org/v1/fixtures/147054,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/58,2015-08-22T14:00:00Z,FINISHED,3,Crystal Palace FC,Aston Villa FC,2,1,,,
http://api.football-data.org/v1/fixtures/147058,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/70,2015-08-22T14:00:00Z,FINISHED,3,Norwich City FC,Stoke City FC,1,1,,,
http://api.football-data.org/v1/fixtures/147059,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/72,2015-08-22T14:00:00Z,FINISHED,3,Sunderland AFC,Swansea City FC,1,1,,,
http://api.football-data.org/v1/fixtures/147115,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/1044,2015-08-22T14:00:00Z,FINISHED,3,West Ham United FC,AFC Bournemouth,3,4,,,
http://api.football-data.org/v1/fixtures/147061,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/61,2015-08-23T12:30:00Z,FINISHED,3,West Bromwich Albion FC,Chelsea FC,2,3,,,
http://api.football-data.org/v1/fixtures/147055,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/65,2015-08-23T15:00:00Z,FINISHED,3,Everton FC,Manchester City FC,0,2,,,
http://api.football-data.org/v1/fixtures/147060,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/340,2015-08-23T15:00:00Z,FINISHED,3,Watford FC,Southampton FC,0,0,,,
http://api.football-data.org/v1/fixtures/147053,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/64,2015-08-24T19:00:00Z,FINISHED,3,Arsenal FC,Liverpool FC,0,0,,,
http://api.football-data.org/v1/fixtures/147048,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/57,2015-08-29T11:45:00Z,FINISHED,4,Newcastle United FC,Arsenal FC,0,1,,,
http://api.football-data.org/v1/fixtures/147046,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/563,2015-08-29T14:00:00Z,FINISHED,4,Liverpool FC,West Ham United FC,0,3,,,
http://api.football-data.org/v1/fixtures/147050,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/74,2015-08-29T14:00:00Z,FINISHED,4,Stoke City FC,West Bromwich Albion FC,0,1,,,
http://api.football-data.org/v1/fixtures/147047,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/346,2015-08-29T14:00:00Z,FINISHED,4,Manchester City FC,Watford FC,2,0,,,
http://api.football-data.org/v1/fixtures/147114,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/338,2015-08-29T14:00:00Z,FINISHED,4,AFC Bournemouth,Leicester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/147045,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/354,2015-08-29T14:00:00Z,FINISHED,4,Chelsea FC,Crystal Palace FC,1,2,,,
http://api.football-data.org/v1/fixtures/147044,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/71,2015-08-29T14:00:00Z,FINISHED,4,Aston Villa FC,Sunderland AFC,2,2,,,
http://api.football-data.org/v1/fixtures/147052,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/62,2015-08-29T16:30:00Z,FINISHED,4,Tottenham Hotspur FC,Everton FC,0,0,,,
http://api.football-data.org/v1/fixtures/147049,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/68,2015-08-30T12:30:00Z,FINISHED,4,Southampton FC,Norwich City FC,3,0,,,
http://api.football-data.org/v1/fixtures/147051,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/66,2015-08-30T15:00:00Z,FINISHED,4,Swansea City FC,Manchester United FC,2,1,,,
http://api.football-data.org/v1/fixtures/147037,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/61,2015-09-12T11:45:00Z,FINISHED,5,Everton FC,Chelsea FC,3,1,,,
http://api.football-data.org/v1/fixtures/147042,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/340,2015-09-12T14:00:00Z,FINISHED,5,West Bromwich Albion FC,Southampton FC,0,0,,,
http://api.football-data.org/v1/fixtures/147113,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/1044,2015-09-12T14:00:00Z,FINISHED,5,Norwich City FC,AFC Bournemouth,3,1,,,
http://api.football-data.org/v1/fixtures/147036,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/65,2015-09-12T14:00:00Z,FINISHED,5,Crystal Palace FC,Manchester City FC,0,1,,,
http://api.football-data.org/v1/fixtures/147041,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/72,2015-09-12T14:00:00Z,FINISHED,5,Watford FC,Swansea City FC,1,0,,,
http://api.football-data.org/v1/fixtures/147035,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/70,2015-09-12T14:00:00Z,FINISHED,5,Arsenal FC,Stoke City FC,2,0,,,
http://api.football-data.org/v1/fixtures/147039,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/64,2015-09-12T16:30:00Z,FINISHED,5,Manchester United FC,Liverpool FC,3,1,,,
http://api.football-data.org/v1/fixtures/147040,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/73,2015-09-13T12:30:00Z,FINISHED,5,Sunderland AFC,Tottenham Hotspur FC,0,1,,,
http://api.football-data.org/v1/fixtures/147038,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/58,2015-09-13T15:00:00Z,FINISHED,5,Leicester City FC,Aston Villa FC,3,2,,,
http://api.football-data.org/v1/fixtures/147043,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/67,2015-09-14T19:00:00Z,FINISHED,5,West Ham United FC,Newcastle United FC,2,0,,,
http://api.football-data.org/v1/fixtures/147027,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/57,2015-09-19T11:45:00Z,FINISHED,6,Chelsea FC,Arsenal FC,2,0,,,
http://api.football-data.org/v1/fixtures/147112,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/71,2015-09-19T14:00:00Z,FINISHED,6,AFC Bournemouth,Sunderland AFC,2,0,,,
http://api.football-data.org/v1/fixtures/147033,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/62,2015-09-19T14:00:00Z,FINISHED,6,Swansea City FC,Everton FC,0,0,,,
http://api.football-data.org/v1/fixtures/147026,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/74,2015-09-19T14:00:00Z,FINISHED,6,Aston Villa FC,West Bromwich Albion FC,0,1,,,
http://api.football-data.org/v1/fixtures/147032,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/338,2015-09-19T14:00:00Z,FINISHED,6,Stoke City FC,Leicester City FC,2,2,,,
http://api.football-data.org/v1/fixtures/147030,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/346,2015-09-19T14:00:00Z,FINISHED,6,Newcastle United FC,Watford FC,1,2,,,
http://api.football-data.org/v1/fixtures/147029,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/563,2015-09-19T16:30:00Z,FINISHED,6,Manchester City FC,West Ham United FC,1,2,,,
http://api.football-data.org/v1/fixtures/147034,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/354,2015-09-20T12:30:00Z,FINISHED,6,Tottenham Hotspur FC,Crystal Palace FC,1,0,,,
http://api.football-data.org/v1/fixtures/147031,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/66,2015-09-20T15:00:00Z,FINISHED,6,Southampton FC,Manchester United FC,2,3,,,
http://api.football-data.org/v1/fixtures/147028,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/68,2015-09-20T15:00:00Z,FINISHED,6,Liverpool FC,Norwich City FC,1,1,,,
http://api.football-data.org/v1/fixtures/147022,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/65,2015-09-26T11:45:00Z,FINISHED,7,Tottenham Hotspur FC,Manchester City FC,4,1,,,
http://api.football-data.org/v1/fixtures/147111,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/1044,2015-09-26T14:00:00Z,FINISHED,7,Stoke City FC,AFC Bournemouth,2,1,,,
http://api.football-data.org/v1/fixtures/147025,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/68,2015-09-26T14:00:00Z,FINISHED,7,West Ham United FC,Norwich City FC,2,2,,,
http://api.football-data.org/v1/fixtures/147021,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/72,2015-09-26T14:00:00Z,FINISHED,7,Southampton FC,Swansea City FC,3,1,,,
http://api.football-data.org/v1/fixtures/147017,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/57,2015-09-26T14:00:00Z,FINISHED,7,Leicester City FC,Arsenal FC,2,5,,,
http://api.football-data.org/v1/fixtures/147018,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/58,2015-09-26T14:00:00Z,FINISHED,7,Liverpool FC,Aston Villa FC,3,2,,,
http://api.football-data.org/v1/fixtures/147019,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/71,2015-09-26T14:00:00Z,FINISHED,7,Manchester United FC,Sunderland AFC,3,0,,,
http://api.football-data.org/v1/fixtures/147020,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/61,2015-09-26T16:30:00Z,FINISHED,7,Newcastle United FC,Chelsea FC,2,2,,,
http://api.football-data.org/v1/fixtures/147023,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/354,2015-09-27T15:00:00Z,FINISHED,7,Watford FC,Crystal Palace FC,0,1,,,
http://api.football-data.org/v1/fixtures/147024,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/62,2015-09-28T19:00:00Z,FINISHED,7,West Bromwich Albion FC,Everton FC,2,3,,,
http://api.football-data.org/v1/fixtures/147011,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/74,2015-10-03T11:45:00Z,FINISHED,8,Crystal Palace FC,West Bromwich Albion FC,2,0,,,
http://api.football-data.org/v1/fixtures/147015,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/563,2015-10-03T14:00:00Z,FINISHED,8,Sunderland AFC,West Ham United FC,2,2,,,
http://api.football-data.org/v1/fixtures/147014,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/338,2015-10-03T14:00:00Z,FINISHED,8,Norwich City FC,Leicester City FC,1,2,,,
http://api.football-data.org/v1/fixtures/147009,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/70,2015-10-03T14:00:00Z,FINISHED,8,Aston Villa FC,Stoke City FC,0,1,,,
http://api.football-data.org/v1/fixtures/147013,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/67,2015-10-03T14:00:00Z,FINISHED,8,Manchester City FC,Newcastle United FC,6,1,,,
http://api.football-data.org/v1/fixtures/147110,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/346,2015-10-03T14:00:00Z,FINISHED,8,AFC Bournemouth,Watford FC,1,1,,,
http://api.football-data.org/v1/fixtures/147010,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/340,2015-10-03T16:30:00Z,FINISHED,8,Chelsea FC,Southampton FC,1,3,,,
http://api.football-data.org/v1/fixtures/147012,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/64,2015-10-04T12:30:00Z,FINISHED,8,Everton FC,Liverpool FC,1,1,,,
http://api.football-data.org/v1/fixtures/147016,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/73,2015-10-04T15:00:00Z,FINISHED,8,Swansea City FC,Tottenham Hotspur FC,2,2,,,
http://api.football-data.org/v1/fixtures/147008,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/66,2015-10-04T15:00:00Z,FINISHED,8,Arsenal FC,Manchester United FC,3,0,,,
http://api.football-data.org/v1/fixtures/147005,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/64,2015-10-17T11:45:00Z,FINISHED,9,Tottenham Hotspur FC,Liverpool FC,0,0,,,
http://api.football-data.org/v1/fixtures/147001,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/66,2015-10-17T14:00:00Z,FINISHED,9,Everton FC,Manchester United FC,0,3,,,
http://api.football-data.org/v1/fixtures/146999,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/58,2015-10-17T14:00:00Z,FINISHED,9,Chelsea FC,Aston Villa FC,2,0,,,
http://api.football-data.org/v1/fixtures/147109,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/1044,2015-10-17T14:00:00Z,FINISHED,9,Manchester City FC,AFC Bournemouth,5,1,,,
http://api.football-data.org/v1/fixtures/147007,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/71,2015-10-17T14:00:00Z,FINISHED,9,West Bromwich Albion FC,Sunderland AFC,1,0,,,
http://api.football-data.org/v1/fixtures/147000,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/563,2015-10-17T14:00:00Z,FINISHED,9,Crystal Palace FC,West Ham United FC,1,3,,,
http://api.football-data.org/v1/fixtures/147003,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/338,2015-10-17T14:00:00Z,FINISHED,9,Southampton FC,Leicester City FC,2,2,,,
http://api.football-data.org/v1/fixtures/147006,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/57,2015-10-17T16:30:00Z,FINISHED,9,Watford FC,Arsenal FC,0,3,,,
http://api.football-data.org/v1/fixtures/147002,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/68,2015-10-18T15:00:00Z,FINISHED,9,Newcastle United FC,Norwich City FC,6,2,,,
http://api.football-data.org/v1/fixtures/147004,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/70,2015-10-19T19:00:00Z,FINISHED,9,Swansea City FC,Stoke City FC,0,1,,,
http://api.football-data.org/v1/fixtures/146998,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/61,2015-10-24T14:00:00Z,FINISHED,10,West Ham United FC,Chelsea FC,2,1,,,
http://api.football-data.org/v1/fixtures/146991,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/72,2015-10-24T14:00:00Z,FINISHED,10,Aston Villa FC,Swansea City FC,1,2,,,
http://api.football-data.org/v1/fixtures/146992,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/354,2015-10-24T14:00:00Z,FINISHED,10,Leicester City FC,Crystal Palace FC,1,0,,,
http://api.football-data.org/v1/fixtures/146995,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/74,2015-10-24T14:00:00Z,FINISHED,10,Norwich City FC,West Bromwich Albion FC,0,1,,,
