_links/self/href,_links/competition/href,_links/homeTeam/href,_links/awayTeam/href,date,status,matchday,homeTeamName,awayTeamName,result/goalsHomeTeam,result/goalsAwayTeam,odds,result/halfTime/goalsHomeTeam,result/halfTime/goalsAwayTeam
http://api.football-data.org/v1/fixtures/147089,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/1044,2016-03-05T15:00:00Z,FINISHED,29,Newcastle United FC,AFC Bournemouth,1,3,,,
http://api.football-data.org/v1/fixtures/146826,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/338,2016-03-05T17:30:00Z,FINISHED,29,Watford FC,Leicester City FC,0,1,,,
http://api.football-data.org/v1/fixtures/146820,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/64,2016-03-06T13:30:00Z,FINISHED,29,Crystal Palace FC,Liverpool FC,1,2,,,
http://api.football-data.org/v1/fixtures/146827,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/66,2016-03-06T16:00:00Z,FINISHED,29,West Bromwich Albion FC,Manchester United FC,1,0,,,
http://api.football-data.org/v1/fixtures/146815,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/65,2016-03-12T12:45:00Z,FINISHED,30,Norwich City FC,Manchester City FC,0,0,,,
http://api.football-data.org/v1/fixtures/147088,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/72,2016-03-12T15:00:00Z,FINISHED,30,AFC Bournemouth,Swansea City FC,3,2,,,
http://api.football-data.org/v1/fixtures/146816,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/340,2016-03-12T15:00:00Z,FINISHED,30,Stoke City FC,Southampton FC,1,2,,,
http://api.football-data.org/v1/fixtures/146811,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/73,2016-03-13T16:00:00Z,FINISHED,30,Aston Villa FC,Tottenham Hotspur FC,0,2,,,
http://api.football-data.org/v1/fixtures/146812,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/67,2016-03-14T20:00:00Z,FINISHED,30,Leicester City FC,Newcastle United FC,1,0,,,
http://api.football-data.org/v1/fixtures/146803,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/57,2016-03-19T12:45:00Z,FINISHED,31,Everton FC,Arsenal FC,0,2,,,
http://api.football-data.org/v1/fixtures/146801,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/563,2016-03-19T15:00:00Z,FINISHED,31,Chelsea FC,West Ham United FC,2,2,,,
http://api.football-data.org/v1/fixtures/146802,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/338,2016-03-19T15:00:00Z,FINISHED,31,Crystal Palace FC,Leicester City FC,0,1,,,
http://api.football-data.org/v1/fixtures/146809,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/68,2016-03-19T15:00:00Z,FINISHED,31,West Bromwich Albion FC,Norwich City FC,0,1,,,
http://api.football-data.org/v1/fixtures/146808,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/70,2016-03-19T15:00:00Z,FINISHED,31,Watford FC,Stoke City FC,1,2,,,
http://api.football-data.org/v1/fixtures/146807,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/58,2016-03-19T17:30:00Z,FINISHED,31,Swansea City FC,Aston Villa FC,1,0,,,
http://api.football-data.org/v1/fixtures/146806,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/64,2016-03-20T13:30:00Z,FINISHED,31,Southampton FC,Liverpool FC,3,2,,,
http://api.football-data.org/v1/fixtures/146805,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/71,2016-03-20T13:30:00Z,FINISHED,31,Newcastle United FC,Sunderland AFC,1,1,,,
http://api.football-data.org/v1/fixtures/146804,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/66,2016-03-20T16:00:00Z,FINISHED,31,Manchester City FC,Manchester United FC,0,1,,,
http://api.football-data.org/v1/fixtures/147087,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/1044,2016-03-20T16:00:00Z,FINISHED,31,Tottenham Hotspur FC,AFC Bournemouth,3,0,,,
http://api.football-data.org/v1/fixtures/146793,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/61,2016-04-02T11:45:00Z,FINISHED,32,Aston Villa FC,Chelsea FC,0,4,,,
http://api.football-data.org/v1/fixtures/147086,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/65,2016-04-02T14:00:00Z,FINISHED,32,AFC Bournemouth,Manchester City FC,0,4,,,
http://api.football-data.org/v1/fixtures/146792,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/346,2016-04-02T14:00:00Z,FINISHED,32,Arsenal FC,Watford FC,4,0,,,
http://api.football-data.org/v1/fixtures/146800,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/354,2016-04-02T14:00:00Z,FINISHED,32,West Ham United FC,Crystal Palace FC,2,2,,,
http://api.football-data.org/v1/fixtures/146797,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/67,2016-04-02T14:00:00Z,FINISHED,32,Norwich City FC,Newcastle United FC,3,2,,,
http://api.football-data.org/v1/fixtures/146798,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/72,2016-04-02T14:00:00Z,FINISHED,32,Stoke City FC,Swansea City FC,2,2,,,
http://api.football-data.org/v1/fixtures/146799,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/74,2016-04-02T14:00:00Z,FINISHED,32,Sunderland AFC,West Bromwich Albion FC,0,0,,,
http://api.football-data.org/v1/fixtures/146795,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/73,2016-04-02T16:30:00Z,FINISHED,32,Liverpool FC,Tottenham Hotspur FC,1,1,,,
http://api.football-data.org/v1/fixtures/146794,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/340,2016-04-03T12:30:00Z,FINISHED,32,Leicester City FC,Southampton FC,1,0,,,
http://api.football-data.org/v1/fixtures/146796,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/62,2016-04-03T15:00:00Z,FINISHED,32,Manchester United FC,Everton FC,1,0,,,
http://api.football-data.org/v1/fixtures/146791,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/57,2016-04-09T11:45:00Z,FINISHED,33,West Ham United FC,Arsenal FC,3,3,,,
http://api.football-data.org/v1/fixtures/146788,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/61,2016-04-09T14:00:00Z,FINISHED,33,Swansea City FC,Chelsea FC,1,0,,,
http://api.football-data.org/v1/fixtures/146786,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/67,2016-04-09T14:00:00Z,FINISHED,33,Southampton FC,Newcastle United FC,3,1,,,
http://api.football-data.org/v1/fixtures/146783,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/68,2016-04-09T14:00:00Z,FINISHED,33,Crystal Palace FC,Norwich City FC,1,0,,,
http://api.football-data.org/v1/fixtures/146790,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/62,2016-04-09T14:00:00Z,FINISHED,33,Watford FC,Everton FC,1,1,,,
http://api.football-data.org/v1/fixtures/147085,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/1044,2016-04-09T14:00:00Z,FINISHED,33,Aston Villa FC,AFC Bournemouth,1,2,,,
http://api.football-data.org/v1/fixtures/146785,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/74,2016-04-09T16:30:00Z,FINISHED,33,Manchester City FC,West Bromwich Albion FC,2,1,,,
http://api.football-data.org/v1/fixtures/146787,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/338,2016-04-10T12:30:00Z,FINISHED,33,Sunderland AFC,Leicester City FC,0,2,,,
http://api.football-data.org/v1/fixtures/146789,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/66,2016-04-10T15:00:00Z,FINISHED,33,Tottenham Hotspur FC,Manchester United FC,3,0,,,
http://api.football-data.org/v1/fixtures/146784,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/70,2016-04-10T15:00:00Z,FINISHED,33,Liverpool FC,Stoke City FC,4,1,,,
http://api.football-data.org/v1/fixtures/146766,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/62,2016-04-13T19:00:00Z,FINISHED,35,Crystal Palace FC,Everton FC,0,0,,,
http://api.football-data.org/v1/fixtures/146780,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/71,2016-04-16T11:45:00Z,FINISHED,34,Norwich City FC,Sunderland AFC,0,3,,,
http://api.football-data.org/v1/fixtures/146782,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/346,2016-04-16T14:00:00Z,FINISHED,34,West Bromwich Albion FC,Watford FC,0,1,,,
http://api.football-data.org/v1/fixtures/146776,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/340,2016-04-16T14:00:00Z,FINISHED,34,Everton FC,Southampton FC,1,1,,,
http://api.football-data.org/v1/fixtures/146778,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/58,2016-04-16T14:00:00Z,FINISHED,34,Manchester United FC,Aston Villa FC,1,0,,,
http://api.football-data.org/v1/fixtures/146779,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/72,2016-04-16T14:00:00Z,FINISHED,34,Newcastle United FC,Swansea City FC,3,0,,,
http://api.football-data.org/v1/fixtures/146775,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/65,2016-04-16T16:30:00Z,FINISHED,34,Chelsea FC,Manchester City FC,0,3,,,
http://api.football-data.org/v1/fixtures/146777,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/563,2016-04-17T12:30:00Z,FINISHED,34,Leicester City FC,West Ham United FC,2,2,,,
http://api.football-data.org/v1/fixtures/147084,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/64,2016-04-17T12:30:00Z,FINISHED,34,AFC Bournemouth,Liverpool FC,1,2,,,
http://api.football-data.org/v1/fixtures/146774,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/354,2016-04-17T15:00:00Z,FINISHED,34,Arsenal FC,Crystal Palace FC,1,1,,,
http://api.football-data.org/v1/fixtures/146781,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/73,2016-04-18T19:00:00Z,FINISHED,34,Stoke City FC,Tottenham Hotspur FC,0,4,,,
http://api.football-data.org/v1/fixtures/146840,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/65,2016-04-19T18:45:00Z,FINISHED,27,Newcastle United FC,Manchester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/146818,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/346,2016-04-20T18:45:00Z,FINISHED,30,West Ham United FC,Watford FC,3,1,,,
http://api.football-data.org/v1/fixtures/146814,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/354,2016-04-20T19:00:00Z,FINISHED,30,Manchester United FC,Crystal Palace FC,2,0,,,
http://api.football-data.org/v1/fixtures/146838,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/62,2016-04-20T19:00:00Z,FINISHED,27,Liverpool FC,Everton FC,4,0,,,
http://api.football-data.org/v1/fixtures/146810,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/74,2016-04-21T18:45:00Z,FINISHED,30,Arsenal FC,West Bromwich Albion FC,2,0,,,
http://api.football-data.org/v1/fixtures/147083,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/61,2016-04-23T14:00:00Z,FINISHED,35,AFC Bournemouth,Chelsea FC,1,4,,,
http://api.football-data.org/v1/fixtures/146768,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/67,2016-04-23T14:00:00Z,FINISHED,35,Liverpool FC,Newcastle United FC,2,2,,,
http://api.football-data.org/v1/fixtures/146765,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/340,2016-04-23T14:00:00Z,FINISHED,35,Aston Villa FC,Southampton FC,2,4,,,
http://api.football-data.org/v1/fixtures/146769,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/70,2016-04-24T11:00:00Z,FINISHED,35,Manchester City FC,Stoke City FC,4,0,,,
http://api.football-data.org/v1/fixtures/146771,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/57,2016-04-24T13:05:00Z,FINISHED,35,Sunderland AFC,Arsenal FC,0,0,,,
http://api.football-data.org/v1/fixtures/146767,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/72,2016-04-24T15:15:00Z,FINISHED,35,Leicester City FC,Swansea City FC,4,0,,,
http://api.football-data.org/v1/fixtures/146772,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/74,2016-04-25T19:00:00Z,FINISHED,35,Tottenham Hotspur FC,West Bromwich Albion FC,1,1,,,
http://api.football-data.org/v1/fixtures/146761,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/71,2016-04-30T14:00:00Z,FINISHED,36,Stoke City FC,Sunderland AFC,1,1,,,
http://api.football-data.org/v1/fixtures/146759,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/354,2016-04-30T14:00:00Z,FINISHED,36,Newcastle United FC,Crystal Palace FC,1,0,,,
http://api.football-data.org/v1/fixtures/146764,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/563,2016-04-30T14:00:00Z,FINISHED,36,West Bromwich Albion FC,West Ham United FC,0,3,,,
http://api.football-data.org/v1/fixtures/147082,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/1044,2016-04-30T14:00:00Z,FINISHED,36,Everton FC,AFC Bournemouth,2,1,,,
http://api.football-data.org/v1/fixtures/146763,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/58,2016-04-30T14:00:00Z,FINISHED,36,Watford FC,Aston Villa FC,3,2,,,
http://api.football-data.org/v1/fixtures/146756,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/68,2016-04-30T16:30:00Z,FINISHED,36,Arsenal FC,Norwich City FC,1,0,,,
http://api.football-data.org/v1/fixtures/146762,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/64,2016-05-01T11:00:00Z,FINISHED,36,Swansea City FC,Liverpool FC,3,1,,,
http://api.football-data.org/v1/fixtures/146758,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/338,2016-05-01T13:05:00Z,FINISHED,36,Manchester United FC,Leicester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/146760,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/65,2016-05-01T15:30:00Z,FINISHED,36,Southampton FC,Manchester City FC,4,2,,,
http://api.football-data.org/v1/fixtures/146757,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/73,2016-05-02T19:00:00Z,FINISHED,36,Chelsea FC,Tottenham Hotspur FC,2,2,,,
http://api.football-data.org/v1/fixtures/146752,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/66,2016-05-07T11:45:00Z,FINISHED,37,Norwich City FC,Manchester United FC,0,1,,,
http://api.football-data.org/v1/fixtures/146755,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/72,2016-05-07T14:00:00Z,FINISHED,37,West Ham United FC,Swansea City FC,1,4,,,
http://api.football-data.org/v1/fixtures/146747,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/58,http://api.football-data.org/v1/teams/67,2016-05-07T14:00:00Z,FINISHED,37,Aston Villa FC,Newcastle United FC,0,0,,,
http://api.football-data.org/v1/fixtures/147081,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/1044,http://api.football-data.org/v1/teams/74,2016-05-07T14:00:00Z,FINISHED,37,AFC Bournemouth,West Bromwich Albion FC,1,1,,,
http://api.football-data.org/v1/fixtures/146748,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/354,http://api.football-data.org/v1/teams/70,2016-05-07T14:00:00Z,FINISHED,37,Crystal Palace FC,Stoke City FC,2,1,,,
http://api.football-data.org/v1/fixtures/146753,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/61,2016-05-07T14:00:00Z,FINISHED,37,Sunderland AFC,Chelsea FC,3,2,,,
http://api.football-data.org/v1/fixtures/146749,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/338,http://api.football-data.org/v1/teams/62,2016-05-07T16:30:00Z,FINISHED,37,Leicester City FC,Everton FC,3,1,,,
http://api.football-data.org/v1/fixtures/146754,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/73,http://api.football-data.org/v1/teams/340,2016-05-08T12:30:00Z,FINISHED,37,Tottenham Hotspur FC,Southampton FC,1,2,,,
http://api.football-data.org/v1/fixtures/146750,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/346,2016-05-08T15:00:00Z,FINISHED,37,Liverpool FC,Watford FC,2,0,,,
http://api.football-data.org/v1/fixtures/146751,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/65,http://api.football-data.org/v1/teams/57,2016-05-08T15:00:00Z,FINISHED,37,Manchester City FC,Arsenal FC,2,2,,,
http://api.football-data.org/v1/fixtures/146773,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/563,http://api.football-data.org/v1/teams/66,2016-05-10T18:45:00Z,FINISHED,35,West Ham United FC,Manchester United FC,3,2,,,
http://api.football-data.org/v1/fixtures/146817,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/71,http://api.football-data.org/v1/teams/62,2016-05-11T18:45:00Z,FINISHED,30,Sunderland AFC,Everton FC,3,0,,,
http://api.football-data.org/v1/fixtures/146770,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/68,http://api.football-data.org/v1/teams/346,2016-05-11T18:45:00Z,FINISHED,35,Norwich City FC,Watford FC,4,2,,,
http://api.football-data.org/v1/fixtures/146813,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/64,http://api.football-data.org/v1/teams/61,2016-05-11T19:00:00Z,FINISHED,30,Liverpool FC,Chelsea FC,1,1,,,
http://api.football-data.org/v1/fixtures/146738,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/57,http://api.football-data.org/v1/teams/58,2016-05-15T14:00:00Z,FINISHED,38,Arsenal FC,Aston Villa FC,4,0,,,
http://api.football-data.org/v1/fixtures/146739,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/61,http://api.football-data.org/v1/teams/338,2016-05-15T14:00:00Z,FINISHED,38,Chelsea FC,Leicester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/146740,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/62,http://api.football-data.org/v1/teams/68,2016-05-15T14:00:00Z,FINISHED,38,Everton FC,Norwich City FC,3,0,,,
http://api.football-data.org/v1/fixtures/146741,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/67,http://api.football-data.org/v1/teams/73,2016-05-15T14:00:00Z,FINISHED,38,Newcastle United FC,Tottenham Hotspur FC,5,1,,,
http://api.football-data.org/v1/fixtures/146742,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/340,http://api.football-data.org/v1/teams/354,2016-05-15T14:00:00Z,FINISHED,38,Southampton FC,Crystal Palace FC,4,1,,,
http://api.football-data.org/v1/fixtures/146743,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/70,http://api.football-data.org/v1/teams/563,2016-05-15T14:00:00Z,FINISHED,38,Stoke City FC,West Ham United FC,2,1,,,
http://api.football-data.org/v1/fixtures/146744,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/72,http://api.football-data.org/v1/teams/65,2016-05-15T14:00:00Z,FINISHED,38,Swansea City FC,Manchester City FC,1,1,,,
http://api.football-data.org/v1/fixtures/146746,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/74,http://api.football-data.org/v1/teams/64,2016-05-15T14:00:00Z,FINISHED,38,West Bromwich Albion FC,Liverpool FC,1,1,,,
http://api.football-data.org/v1/fixtures/146745,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/346,http://api.football-data.org/v1/teams/71,2016-05-15T14:00:00Z,FINISHED,38,Watford FC,Sunderland AFC,2,2,,,
http://api.football-data.org/v1/fixtures/147080,http://api.football-data.org/v1/competitions/398,http://api.football-data.org/v1/teams/66,http://api.football-data.org/v1/teams/1044,2016-05-17T19:00:00Z,FINISHED,38,Manchester United FC,AFC Bournemouth,3,1,,,
